issue,project,run_id,run_name,run_url,state,created_at,finished_at,sweep_subversion,sweep_version,data_subversion,model_size,num_params,num_params_source,num_tokens,num_tokens_source,epochs,epochs_source,weight_decay,weight_decay_source,learning_rate,learning_rate_source,batch_size,batch_size_source,val_loss,val_loss_key,summary_step,tags_json
75,eric-czech/marin,prot-exp75-cv1-1_5b-e8-lr7e-4-wd0p4-v1-07b704,prot-exp75-cv1-1_5b-e8-lr7e-4-wd0p4-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e8-lr7e-4-wd0p4-v1-07b704,finished,2026-06-17T14:15:12Z,2026-06-23T05:03:19Z,1,v1,,1_5b,1471369216,tag:params_exact,37413191680,tag:tokens_exact,8,tag:epochs,0.4,config:optimizer.weight_decay,0.0007,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.7800679206848145,eval/contacts-v1-val/loss,35679,"[""1_5b"",""contacts-v1"",""epochs=8"",""exp75"",""grad_accum=1"",""lr=0.0007"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=35680"",""sweep=v1"",""tokens=37.413B"",""tokens_exact=37413191680"",""tpu=v5p-16"",""unmasked"",""wd=0.4""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e8-lr1e-3-wd0p1-v1-d5d49d,prot-exp75-cv1-1_5b-e8-lr1e-3-wd0p1-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e8-lr1e-3-wd0p1-v1-d5d49d,finished,2026-06-17T14:10:54Z,2026-06-19T09:50:29Z,1,v1,,1_5b,1471369216,tag:params_exact,37413191680,tag:tokens_exact,8,tag:epochs,0.1,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.822943687438965,eval/contacts-v1-val/loss,35679,"[""1_5b"",""band=batch"",""contacts-v1"",""epochs=8"",""exp75"",""grad_accum=1"",""lr=0.001"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=35680"",""sweep=v1"",""tokens=37.413B"",""tokens_exact=37413191680"",""tpu=v5p-64"",""unmasked"",""wd=0.1""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e8-lr1e-3-wd0p2-v1-bc3084,prot-exp75-cv1-1_5b-e8-lr1e-3-wd0p2-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e8-lr1e-3-wd0p2-v1-bc3084,finished,2026-06-17T14:11:12Z,2026-06-21T00:07:31Z,1,v1,,1_5b,1471369216,tag:params_exact,37413191680,tag:tokens_exact,8,tag:epochs,0.2,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.756602048873902,eval/contacts-v1-val/loss,35679,"[""1_5b"",""band=batch"",""contacts-v1"",""epochs=8"",""exp75"",""grad_accum=1"",""lr=0.001"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=35680"",""sweep=v1"",""tokens=37.413B"",""tokens_exact=37413191680"",""tpu=v5p-32"",""unmasked"",""wd=0.2""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e8-lr1e-3-wd0p3-v1-872d4c,prot-exp75-cv1-1_5b-e8-lr1e-3-wd0p3-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e8-lr1e-3-wd0p3-v1-872d4c,finished,2026-06-17T14:10:50Z,2026-06-23T01:17:51Z,1,v1,,1_5b,1471369216,tag:params_exact,37413191680,tag:tokens_exact,8,tag:epochs,0.3,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.7671632766723633,eval/contacts-v1-val/loss,35679,"[""1_5b"",""band=batch"",""contacts-v1"",""epochs=8"",""exp75"",""grad_accum=1"",""lr=0.001"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=35680"",""sweep=v1"",""tokens=37.413B"",""tokens_exact=37413191680"",""tpu=v5p-16"",""unmasked"",""wd=0.3""]"
75,eric-czech/marin,prot-exp75-cv1-1_5b-e8-lr1e-3-wd0p4-v1-d6f3e4,prot-exp75-cv1-1_5b-e8-lr1e-3-wd0p4-v1,https://wandb.ai/eric-czech/marin/runs/prot-exp75-cv1-1_5b-e8-lr1e-3-wd0p4-v1-d6f3e4,finished,2026-06-17T14:15:37Z,2026-06-21T11:59:49Z,1,v1,,1_5b,1471369216,tag:params_exact,37413191680,tag:tokens_exact,8,tag:epochs,0.4,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.7728490829467773,eval/contacts-v1-val/loss,35679,"[""1_5b"",""contacts-v1"",""epochs=8"",""exp75"",""grad_accum=1"",""lr=0.001"",""params=1.471B"",""params_exact=1471369216"",""protein"",""qwen3"",""steps=35680"",""sweep=v1"",""tokens=37.413B"",""tokens_exact=37413191680"",""tpu=v6e-32"",""unmasked"",""wd=0.4""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr3p162e-4-wd0p4-bs64-us-east5,prot-exp117-cv1-s02-1_5b-e8-lr3p162e-4-wd0p4-bs64-us-east5,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr3p162e-4-wd0p4-bs64-us-east5,finished,2026-07-18T01:22:13Z,2026-07-19T06:25:14Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,0.4,config:optimizer.weight_decay,0.00031623,config:optimizer.learning_rate,64,config:trainer.train_batch_size,2.7983169555664062,eval/tokenized/contacts-v1-val/loss,71359,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=64"",""lr=0.00031623"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=us-east5"",""steps=71360"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=0.4""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr3p162e-4-wd1p6-bs64-us-east5,prot-exp117-cv1-s02-1_5b-e8-lr3p162e-4-wd1p6-bs64-us-east5,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr3p162e-4-wd1p6-bs64-us-east5,finished,2026-07-19T01:07:11Z,2026-07-19T18:21:39Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,1.6,config:optimizer.weight_decay,0.00031623,config:optimizer.learning_rate,64,config:trainer.train_batch_size,2.733017921447754,eval/tokenized/contacts-v1-val/loss,71359,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=64"",""lr=0.00031623"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=us-east5"",""steps=71360"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=1.6""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p1-bs64-us-east5,prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p1-bs64-us-east5,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p1-bs64-us-east5,finished,2026-07-18T01:21:56Z,2026-07-19T07:57:45Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,0.1,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,64,config:trainer.train_batch_size,2.759995460510254,eval/tokenized/contacts-v1-val/loss,71359,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=64"",""lr=0.001"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=us-east5"",""steps=71360"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=0.1""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p2-bs64-us-east5,prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p2-bs64-us-east5,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p2-bs64-us-east5,finished,2026-07-18T16:13:10Z,2026-07-19T13:39:29Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,0.2,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,64,config:trainer.train_batch_size,2.750558853149414,eval/tokenized/contacts-v1-val/loss,71359,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=64"",""lr=0.001"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=us-east5"",""steps=71360"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=0.2""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p4-bs64-us-east5,prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p4-bs64-us-east5,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p4-bs64-us-east5,finished,2026-07-18T01:59:43Z,2026-07-19T05:45:08Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,0.4,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,64,config:trainer.train_batch_size,2.815096378326416,eval/tokenized/contacts-v1-val/loss,71359,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=64"",""lr=0.001"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=us-east5"",""steps=71360"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=0.4""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p8-bs64-us-east5,prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p8-bs64-us-east5,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p8-bs64-us-east5,finished,2026-07-18T01:21:45Z,2026-07-19T06:41:31Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,0.8,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,64,config:trainer.train_batch_size,2.7593421936035156,eval/tokenized/contacts-v1-val/loss,71359,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=64"",""lr=0.001"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=us-east5"",""steps=71360"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=0.8""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr3p162e-3-wd0p1-bs64-us-east5,prot-exp117-cv1-s02-1_5b-e8-lr3p162e-3-wd0p1-bs64-us-east5,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr3p162e-3-wd0p1-bs64-us-east5,finished,2026-07-17T22:02:37Z,2026-07-19T04:59:48Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,0.1,config:optimizer.weight_decay,0.0031623,config:optimizer.learning_rate,64,config:trainer.train_batch_size,2.880449056625366,eval/tokenized/contacts-v1-val/loss,71359,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=64"",""lr=0.0031623"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=us-east5"",""steps=71360"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=0.1""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr3p162e-3-wd0p2-bs64-europe-west4,prot-exp117-cv1-s02-1_5b-e8-lr3p162e-3-wd0p2-bs64-europe-west4,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr3p162e-3-wd0p2-bs64-europe-west4,finished,2026-07-18T06:10:35Z,2026-07-19T06:41:20Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,0.2,config:optimizer.weight_decay,0.0031623,config:optimizer.learning_rate,64,config:trainer.train_batch_size,2.7130589485168457,eval/tokenized/contacts-v1-val/loss,71359,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=64"",""lr=0.0031623"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=europe-west4"",""steps=71360"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=0.2""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr3p162e-3-wd0p4-bs64-europe-west4,prot-exp117-cv1-s02-1_5b-e8-lr3p162e-3-wd0p4-bs64-europe-west4,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr3p162e-3-wd0p4-bs64-europe-west4,finished,2026-07-20T11:03:24Z,2026-07-21T18:39:30Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,0.4,config:optimizer.weight_decay,0.0031623,config:optimizer.learning_rate,64,config:trainer.train_batch_size,3.6616463661193848,eval/tokenized/contacts-v1-val/loss,71359,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=64"",""lr=0.0031623"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=europe-west4"",""steps=71360"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=0.4""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr1e-2-wd0p1-bs64-europe-west4,prot-exp117-cv1-s02-1_5b-e8-lr1e-2-wd0p1-bs64-europe-west4,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr1e-2-wd0p1-bs64-europe-west4,finished,2026-07-17T21:52:30Z,2026-07-19T18:05:46Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,0.1,config:optimizer.weight_decay,0.01,config:optimizer.learning_rate,64,config:trainer.train_batch_size,2.861076593399048,eval/tokenized/contacts-v1-val/loss,71359,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=64"",""lr=0.01"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=europe-west4"",""steps=71360"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=0.1""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr1e-2-wd0p2-bs64-us-east5,prot-exp117-cv1-s02-1_5b-e8-lr1e-2-wd0p2-bs64-us-east5,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr1e-2-wd0p2-bs64-us-east5,finished,2026-07-18T06:41:05Z,2026-07-19T08:15:37Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,0.2,config:optimizer.weight_decay,0.01,config:optimizer.learning_rate,64,config:trainer.train_batch_size,2.979151964187622,eval/tokenized/contacts-v1-val/loss,71359,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=64"",""lr=0.01"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=us-east5"",""steps=71360"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=0.2""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr1e-2-wd0p4-bs64-europe-west4,prot-exp117-cv1-s02-1_5b-e8-lr1e-2-wd0p4-bs64-europe-west4,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr1e-2-wd0p4-bs64-europe-west4,finished,2026-07-18T10:19:20Z,2026-07-20T01:21:04Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,0.4,config:optimizer.weight_decay,0.01,config:optimizer.learning_rate,64,config:trainer.train_batch_size,3.004833459854126,eval/tokenized/contacts-v1-val/loss,71359,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=64"",""lr=0.01"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=europe-west4"",""steps=71360"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=0.4""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr1e-2-wd0p8-bs64-europe-west4,prot-exp117-cv1-s02-1_5b-e8-lr1e-2-wd0p8-bs64-europe-west4,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr1e-2-wd0p8-bs64-europe-west4,finished,2026-07-17T23:59:42Z,2026-07-19T20:00:35Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,0.8,config:optimizer.weight_decay,0.01,config:optimizer.learning_rate,64,config:trainer.train_batch_size,3.146665096282959,eval/tokenized/contacts-v1-val/loss,71359,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=64"",""lr=0.01"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=europe-west4"",""steps=71360"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=0.8""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr1e-4-wd0p8-bs128-us-east5,prot-exp117-cv1-s02-1_5b-e8-lr1e-4-wd0p8-bs128-us-east5,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr1e-4-wd0p8-bs128-us-east5,finished,2026-07-18T23:59:44Z,2026-07-19T15:21:48Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,0.8,config:optimizer.weight_decay,0.0001,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.990934133529663,eval/tokenized/contacts-v1-val/loss,35679,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=128"",""lr=0.0001"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=us-east5"",""steps=35680"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=0.8""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr1e-4-wd1p6-bs128-europe-west4,prot-exp117-cv1-s02-1_5b-e8-lr1e-4-wd1p6-bs128-europe-west4,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr1e-4-wd1p6-bs128-europe-west4,finished,2026-07-19T00:02:45Z,2026-07-20T05:12:04Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,1.6,config:optimizer.weight_decay,0.0001,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.95580530166626,eval/tokenized/contacts-v1-val/loss,35679,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=128"",""lr=0.0001"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=europe-west4"",""steps=35680"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=1.6""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr3p162e-4-wd0p8-bs128-us-west4,prot-exp117-cv1-s02-1_5b-e8-lr3p162e-4-wd0p8-bs128-us-west4,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr3p162e-4-wd0p8-bs128-us-west4,finished,2026-07-18T01:40:55Z,2026-07-19T08:31:57Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,0.8,config:optimizer.weight_decay,0.00031623,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.815054416656494,eval/tokenized/contacts-v1-val/loss,35679,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=128"",""lr=0.00031623"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=us-west4"",""steps=35680"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=0.8""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr3p162e-4-wd1p6-bs128-us-east1,prot-exp117-cv1-s02-1_5b-e8-lr3p162e-4-wd1p6-bs128-us-east1,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr3p162e-4-wd1p6-bs128-us-east1,finished,2026-07-17T21:57:50Z,2026-07-18T13:41:33Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,1.6,config:optimizer.weight_decay,0.00031623,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.7489023208618164,eval/tokenized/contacts-v1-val/loss,35679,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=128"",""lr=0.00031623"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=us-east1"",""steps=35680"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=1.6""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr3p162e-4-wd3p2-bs128-us-east5,prot-exp117-cv1-s02-1_5b-e8-lr3p162e-4-wd3p2-bs128-us-east5,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr3p162e-4-wd3p2-bs128-us-east5,finished,2026-07-19T03:58:21Z,2026-07-19T19:20:39Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,3.2,config:optimizer.weight_decay,0.00031623,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.753607273101806,eval/tokenized/contacts-v1-val/loss,35679,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=128"",""lr=0.00031623"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=us-east5"",""steps=35680"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=3.2""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p1-bs128-europe-west4,prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p1-bs128-europe-west4,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p1-bs128-europe-west4,finished,2026-07-18T10:18:00Z,2026-07-19T15:24:54Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,0.1,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.9194247722625732,eval/tokenized/contacts-v1-val/loss,35679,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=128"",""lr=0.001"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=europe-west4"",""steps=35680"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=0.1""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p2-bs128-europe-west4,prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p2-bs128-europe-west4,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p2-bs128-europe-west4,finished,2026-07-18T11:58:38Z,2026-07-19T17:16:16Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,0.2,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.755502700805664,eval/tokenized/contacts-v1-val/loss,35679,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=128"",""lr=0.001"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=europe-west4"",""steps=35680"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=0.2""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p4-bs128-us-west4,prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p4-bs128-us-west4,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p4-bs128-us-west4,finished,2026-07-19T02:20:18Z,2026-07-21T14:20:47Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,0.4,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.760387897491455,eval/tokenized/contacts-v1-val/loss,35679,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=128"",""lr=0.001"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=us-west4"",""steps=35680"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=0.4""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p8-bs128-us-east5,prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p8-bs128-us-east5,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd0p8-bs128-us-east5,finished,2026-07-19T05:17:45Z,2026-07-19T20:41:02Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,0.8,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.7450978755950928,eval/tokenized/contacts-v1-val/loss,35679,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=128"",""lr=0.001"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=us-east5"",""steps=35680"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=0.8""]"
117,eric-czech/marin,prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd1p6-bs128-us-east5,prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd1p6-bs128-us-east5,https://wandb.ai/eric-czech/marin/runs/prot-exp117-cv1-s02-1_5b-e8-lr1e-3-wd1p6-bs128-us-east5,finished,2026-07-18T01:22:26Z,2026-07-18T18:10:16Z,2,2026.07.13.02,1,1_5b,1471371264,tag:params,37413191680,tag:tokens,8,tag:epochs,1.6,config:optimizer.weight_decay,0.001,config:optimizer.learning_rate,128,config:trainer.train_batch_size,2.756169319152832,eval/tokenized/contacts-v1-val/loss,35679,"[""cache_version=2026.07.13.1"",""contacts-v1"",""data_subversion=1"",""epochs=8"",""exp117"",""global_batch=128"",""lr=0.001"",""model_size=1_5b"",""params=1471371264"",""protein"",""qwen3"",""region=us-east5"",""steps=35680"",""sweep_subversion=2"",""sweep_version=2026.07.13.02"",""tokens=37413191680"",""wd=1.6""]"
