stem,cohort,n_residues,n_pairs,mode,elapsed_seconds,model_load_seconds,total_seconds,n_rollouts,n_finished,n_malformed,generated_tokens,batch_size,bundle_size,temperature,top_p,timestamp_utc,model_nickname,runner_tag,gpu_name,gpu_total_memory_gb,gpu_compute_capability,hostname,platform,torch_version
7yug_A,eval-val,118,6903,random_k5,4.996972607914358,0.03415686250549316,5.048561336331782,50,50,0,11879,128,5,1.0,0.95,2026-09-23T20:46:49.816140+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8bgb_A,eval-val,131,8515,random_k5,4.993976617231965,0.03415686250549316,5.047510602836279,50,50,0,15470,128,5,1.0,0.95,2026-09-23T20:47:00.099325+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7zu3_A,eval-val,132,8646,random_k5,6.153889154084027,0.03415686250549316,6.206450626578895,50,50,1,16808,128,5,1.0,0.95,2026-09-23T20:47:12.753207+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7tlh_A,eval-val,136,9180,random_k5,6.27858856972307,0.03415686250549316,6.334438896131483,50,50,0,17465,128,5,1.0,0.95,2026-09-23T20:47:24.963633+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7zv1_A,eval-val,136,9180,random_k5,4.950954847037792,0.03415686250549316,5.003879829634694,50,50,0,14477,128,5,1.0,0.95,2026-09-23T20:47:35.668238+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8b2e_A,eval-val,143,10153,random_k5,6.572339934762567,0.0876038242501044,6.681278483047786,50,50,0,16361,128,5,1.0,0.95,2026-09-23T20:27:56.662333+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8dp9_A,eval-val,148,10878,random_k5,6.937024830840528,0.03415686250549316,6.994218935117838,50,50,0,21962,128,5,1.0,0.95,2026-09-23T20:47:49.544691+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7zoi_A,eval-val,151,11325,random_k5,6.559627439826727,0.03415686250549316,6.617467174165664,50,50,0,20798,128,5,1.0,0.95,2026-09-23T20:48:02.704383+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8dx0_A,eval-val,154,11781,random_k5,6.3405920737423,0.03415686250549316,6.3991584413207745,50,50,0,20588,128,5,1.0,0.95,2026-09-23T20:48:15.733758+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7urp_A,eval-val,160,12720,random_k5,7.497077618725598,0.03415686250549316,7.555423442133484,50,50,0,21764,128,5,1.0,0.95,2026-09-23T20:48:30.595100+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7wz5_A,eval-val,161,12880,random_k5,6.943694971036166,0.03415686250549316,6.999226449847934,50,50,0,17090,128,5,1.0,0.95,2026-09-23T20:48:44.905485+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8axj_A,eval-val,162,13041,random_k5,6.660685021895915,0.03415686250549316,6.717615061764387,50,50,0,19736,128,5,1.0,0.95,2026-09-23T20:48:58.097315+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8ec3_A,eval-val,168,14028,random_k5,7.299345368053764,0.0876038242501044,7.409842968489679,50,50,0,18551,128,5,1.0,0.95,2026-09-23T20:28:26.364730+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7y5m_A,eval-val,170,14365,random_k5,6.1503181252628565,0.03415686250549316,6.19561575059664,50,50,0,17537,128,5,1.0,0.95,2026-09-23T20:49:10.947907+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8dez_A,eval-val,173,14878,random_k5,8.224001698195934,0.03415686250549316,8.282208310299335,50,50,0,22763,128,5,1.0,0.95,2026-09-23T20:49:27.089150+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8bsb_A,eval-val,177,15576,random_k5,7.337570406962186,0.03415686250549316,7.393579650529442,50,50,1,17516,128,5,1.0,0.95,2026-09-23T20:49:40.771270+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7xcd_A,eval-val,178,15753,random_k5,8.243743483442813,0.03415686250549316,8.303506533940105,50,50,1,22280,128,5,1.0,0.95,2026-09-23T20:49:57.286669+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7uvg_A,eval-val,183,16653,random_k5,9.446704159025103,0.03415686250549316,9.509699567545919,50,50,1,27103,128,5,1.0,0.95,2026-09-23T20:50:16.669664+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7yd4_A,eval-val,185,17020,random_k5,8.176504996605217,0.0876038242501044,8.290393072217407,50,50,1,23327,128,5,1.0,0.95,2026-09-23T20:29:01.067902+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8bau_A,eval-val,189,17766,random_k5,10.857382959220558,0.03415686250549316,10.923599435806988,50,50,0,31214,128,5,1.0,0.95,2026-09-23T20:50:37.882286+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7ur2_A,eval-val,195,18915,random_k5,8.507752902340144,0.03415686250549316,8.569136730720071,50,50,0,24734,128,5,1.0,0.95,2026-09-23T20:50:54.891383+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8cpn_A,eval-val,207,21321,random_k5,13.37717312714085,0.03415686250549316,13.42977684675601,50,50,0,34166,128,5,1.0,0.95,2026-09-23T20:51:19.758342+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8baq_A,eval-val,208,21528,random_k5,10.970265379175544,0.03415686250549316,11.033756015681444,50,50,0,31289,128,5,1.0,0.95,2026-09-23T20:51:41.896470+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7uba_A,eval-val,213,22578,random_k5,10.600665465928614,0.03415686250549316,10.664055493519424,50,50,0,29876,128,5,1.0,0.95,2026-09-23T20:52:02.985189+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8add_A,eval-val,213,22578,random_k5,11.638601780869067,0.0876038242501044,11.755803547370883,50,50,0,27848,128,5,1.0,0.95,2026-09-23T20:29:43.970637+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8b6a_A,eval-val,214,22791,random_k5,8.769533159211278,0.03415686250549316,8.832957510695575,50,50,0,27869,128,5,1.0,0.95,2026-09-23T20:52:20.975945+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8cba_A,eval-val,214,22791,random_k5,11.681916425004601,0.03415686250549316,11.987030472465573,50,50,0,32339,128,5,1.0,0.95,2026-09-23T20:52:45.103607+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8cih_A,eval-val,214,22791,random_k5,9.00214053876698,0.03415686250549316,9.061444867261468,50,50,0,22256,128,5,1.0,0.95,2026-09-23T20:53:03.081306+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8adc_A,eval-val,215,23005,random_k5,13.155001782346517,0.03415686250549316,13.223161309816657,50,50,0,34460,128,5,1.0,0.95,2026-09-23T20:53:27.614002+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7tjb_A,eval-val,227,25651,random_k5,10.230066629126668,0.03415686250549316,10.297531222783743,50,50,0,32189,128,5,1.0,0.95,2026-09-23T20:53:48.122173+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8ycm_A,eval-val,229,26106,random_k5,11.83380158804357,0.03415686250549316,11.898577783581583,50,50,0,29348,128,5,1.0,0.95,2026-09-23T20:54:10.722816+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8gmy_A,eval-val,236,27730,random_k5,11.882554344832897,0.0876038242501044,12.261681661046746,50,50,0,32024,128,5,1.0,0.95,2026-09-23T20:30:33.013609+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8b61_A,eval-val,238,28203,random_k5,12.362285044044256,0.03415686250549316,12.43315732558143,50,50,0,36278,128,5,1.0,0.95,2026-09-23T20:54:34.591050+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7qp5_A,eval-val,245,29890,random_k5,12.371003983076662,0.03415686250549316,12.442149456449567,50,50,1,39368,128,5,1.0,0.95,2026-09-23T20:54:59.370898+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8b2s_A,eval-val,245,29890,random_k5,9.735557294916362,0.03415686250549316,9.797128723327784,50,50,1,27806,128,5,1.0,0.95,2026-09-23T20:55:18.944390+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8arl_A,eval-val,246,30135,random_k5,16.1113196532242,0.03415686250549316,16.184942199707745,50,50,0,43262,128,5,1.0,0.95,2026-09-23T20:55:54.243621+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8dhj_A,eval-val,249,30876,random_k5,13.227976882830262,0.03415686250549316,13.298075234376608,50,50,0,42845,128,5,1.0,0.95,2026-09-23T20:56:20.247626+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7xlz_A,eval-val,266,35245,random_k5,12.97787688486278,0.0876038242501044,13.102761551309081,50,50,4,41016,128,5,1.0,0.95,2026-09-23T20:31:26.782498+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8b4u_A,eval-val,277,38226,random_k5,12.14421354001388,0.03415686250549316,12.215226916455446,50,50,0,40487,128,5,1.0,0.95,2026-09-23T20:56:45.250883+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8q8i_A,eval-val,282,39621,random_k5,16.53320629801601,0.03415686250549316,16.611242337477176,50,50,0,52505,128,5,1.0,0.95,2026-09-23T20:57:18.036223+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7z65_A,eval-val,283,39903,random_k5,13.743887990247458,0.03415686250549316,13.818424770467697,50,50,0,46535,128,5,1.0,0.95,2026-09-23T20:57:46.078512+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7xg9_A,eval-val,288,41328,random_k5,13.717398399021477,0.03415686250549316,13.789816307228772,50,50,1,41516,128,5,1.0,0.95,2026-09-23T20:58:13.939425+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7x3h_A,eval-val,290,41905,random_k5,15.050870741251856,0.03415686250549316,15.127732528698413,50,50,0,47780,128,5,1.0,0.95,2026-09-23T20:58:44.025799+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8eo5_A,eval-val,290,41905,random_k5,12.929083966184407,0.03415686250549316,13.001503537733822,50,50,2,40481,128,5,1.0,0.95,2026-09-23T20:59:09.898270+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8ak2_A,eval-val,297,43956,random_k5,14.673389615025371,0.0876038242501044,14.80119743900344,50,50,1,45089,128,5,1.0,0.95,2026-09-23T20:32:26.424689+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7w15_A,eval-val,302,45451,random_k5,14.537389488890767,0.03415686250549316,14.614106905505775,50,50,1,47633,128,5,1.0,0.95,2026-09-23T20:59:39.211056+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8daj_A,eval-val,302,45451,random_k5,14.885507605038583,0.03415686250549316,14.961855620470612,50,50,0,46472,128,5,1.0,0.95,2026-09-23T21:00:09.109465+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7x4p_A,eval-val,307,46971,random_k5,15.474115918856114,0.03415686250549316,15.552167176593809,50,50,0,51377,128,5,1.0,0.95,2026-09-23T21:00:40.197167+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8ci9_A,eval-val,312,48516,random_k5,15.62026652181521,0.03415686250549316,15.69902786970955,50,50,0,50870,128,5,1.0,0.95,2026-09-23T21:01:12.259646+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8c4y_A,eval-val,314,49141,random_k5,16.629959229845554,0.03415686250549316,16.710523196355222,50,50,0,54710,128,5,1.0,0.95,2026-09-23T21:01:45.705580+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7zs2_A,eval-val,316,49770,random_k5,11.73846620414406,0.0876038242501044,11.862089875191154,50,50,0,35108,128,5,1.0,0.95,2026-09-23T20:33:16.928355+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8au6_A,eval-val,321,51360,random_k5,10.673898732755333,0.03415686250549316,10.738966794543682,50,50,0,31028,128,5,1.0,0.95,2026-09-23T21:02:07.936762+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7xz3_A,eval-val,325,52650,random_k5,19.018467689864337,0.03415686250549316,19.10082471636009,50,50,0,57968,128,5,1.0,0.95,2026-09-23T21:02:46.639313+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8d2z_A,eval-val,327,53301,random_k5,15.14292474789545,0.03415686250549316,15.218191054508804,50,50,0,48275,128,5,1.0,0.95,2026-09-23T21:03:16.849644+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7v3o_A,eval-val,328,53628,random_k5,17.217803561594337,0.03415686250549316,17.295329262361644,50,50,1,49730,128,5,1.0,0.95,2026-09-23T21:03:50.729336+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7ylr_A,eval-val,330,54285,random_k5,15.970977379009128,0.03415686250549316,16.050211352620988,50,50,0,53291,128,5,1.0,0.95,2026-09-23T21:04:22.491249+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8c4d_A,eval-val,330,54285,random_k5,18.150606306735426,0.0876038242501044,18.281854793000672,50,50,0,52757,128,5,1.0,0.95,2026-09-23T20:34:26.955286+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8bux_A,eval-val,334,55611,random_k5,14.2253671111539,0.03415686250549316,14.296036341552405,50,50,0,35204,128,5,1.0,0.95,2026-09-23T21:04:51.066865+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7xjr_A,eval-val,337,56616,random_k5,16.65692342305556,0.03415686250549316,16.73393786637929,50,50,0,52898,128,5,1.0,0.95,2026-09-23T21:05:24.579812+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7y4h_A,eval-val,338,56953,random_k5,17.456594365183264,0.03415686250549316,17.518268344783007,50,50,1,54065,128,5,1.0,0.95,2026-09-23T21:05:59.219048+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7yyg_A,eval-val,365,66430,random_k5,18.130080440081656,0.03415686250549316,18.20610948544812,50,50,0,44675,128,5,1.0,0.95,2026-09-23T21:06:34.436854+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8e5h_A,eval-val,372,69006,random_k5,16.86739844782278,0.03415686250549316,16.949671998479186,50,50,0,53102,128,5,1.0,0.95,2026-09-23T21:07:09.027491+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7qsj_A,eval-val,373,69378,random_k5,18.264097111765295,0.03415686250549316,18.345401575182347,50,50,1,56234,128,5,1.0,0.95,2026-09-23T21:07:44.528743+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8akh_A,eval-val,374,69751,random_k5,17.968176152091473,0.0876038242501044,18.10362940844119,50,50,0,55856,128,5,1.0,0.95,2026-09-23T20:35:41.074929+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8dqd_A,eval-val,377,70876,random_k5,18.167998441960663,0.03415686250549316,18.250186662514476,50,50,0,59291,128,5,1.0,0.95,2026-09-23T21:08:21.556641+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8cpk_A,eval-val,384,73536,random_k5,17.102191225625575,0.03415686250549316,17.181267228302328,50,50,2,55946,128,5,1.0,0.95,2026-09-23T21:08:56.041320+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7uk8_A,eval-val,394,77421,random_k5,24.3293163520284,0.03415686250549316,24.41950529520285,50,50,0,76217,128,5,1.0,0.95,2026-09-23T21:09:44.231083+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7xrx_A,eval-val,398,79003,random_k5,20.98738975310698,0.03415686250549316,21.060818094619332,50,50,0,61289,128,5,1.0,0.95,2026-09-23T21:10:25.022644+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8amo_A,eval-val,399,79401,random_k5,18.26520880497992,0.03415686250549316,18.334453868538855,50,50,0,57143,128,5,1.0,0.95,2026-09-23T21:11:01.264038+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
7y3h_A,eval-val,413,85078,random_k5,17.877853909041733,0.0876038242501044,18.01009206430957,50,50,0,47375,128,5,1.0,0.95,2026-09-23T20:36:49.826428+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8bfy_A,eval-val,426,90525,random_k5,18.065089921001345,0.03415686250549316,18.146305423089085,50,50,0,57056,128,5,1.0,0.95,2026-09-23T21:11:37.353730+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8b5w_A,eval-val,459,105111,random_k5,27.694364245049655,0.03415686250549316,27.78242989848253,50,50,1,69179,128,5,1.0,0.95,2026-09-23T21:12:30.180487+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
8e0r_A,eval-val,468,109278,random_k5,29.482867639046162,0.03415686250549316,29.57673810454902,50,50,2,81881,128,5,1.0,0.95,2026-09-23T21:13:31.463798+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128
